family;mode;size;align_method;tree_method;slave;tc
ghf5;slave;1000;FAMSA;FAMSA;parttree;9.0
ghf5;slave;1000;FAMSA;FAMSA;famsadnd;18.8
ghf5;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;23.1
ghf5;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;5.4
ghf5;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;22.6
phc;slave;1000;CLUSTALO;CLUSTALO;mbed;76.5
phc;slave;1000;CLUSTALO;CLUSTALO;parttree;77.1
phc;slave;1000;CLUSTALO;CLUSTALO;famsadnd;78.8
phc;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;72.6
phc;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;71.5
phc;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;73.7
phc;slave;1000;CLUSTALO;FAMSA;mbed;78.8
phc;slave;1000;CLUSTALO;FAMSA;parttree;73.7
phc;slave;1000;CLUSTALO;FAMSA;famsadnd;81.0
phc;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;78.8
phc;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;75.4
phc;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;81.6
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;64.8
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;15.6
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;0.0
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;7.8
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;26.3
phc;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
phc;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;62.6
phc;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;56.4
phc;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;61.5
phc;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;59.2
phc;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;59.2
phc;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;60.9
phc;slave;1000;FAMSA;CLUSTALO;mbed;76.0
phc;slave;1000;FAMSA;CLUSTALO;parttree;73.2
phc;slave;1000;FAMSA;CLUSTALO;famsadnd;74.9
phc;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;0.0
phc;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;0.0
phc;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;0.0
phc;slave;1000;FAMSA;FAMSA;mbed;77.1
phc;slave;1000;FAMSA;FAMSA;parttree;76.0
phc;slave;1000;FAMSA;FAMSA;famsadnd;72.6
phc;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;78.8
phc;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;79.9
phc;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;76.0
aadh;slave;1000;CLUSTALO;CLUSTALO;mbed;47.8
aadh;slave;1000;CLUSTALO;CLUSTALO;parttree;47.8
aadh;slave;1000;CLUSTALO;CLUSTALO;famsadnd;56.0
aadh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;50.8
aadh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;56.9
aadh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;59.9
aadh;slave;1000;CLUSTALO;FAMSA;mbed;59.0
aadh;slave;1000;CLUSTALO;FAMSA;parttree;39.9
aadh;slave;1000;CLUSTALO;FAMSA;famsadnd;49.0
aadh;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;56.2
aadh;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;56.7
aadh;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;52.8
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;8.2
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;11.1
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;7.3
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;20.0
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;20.2
aadh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;18.6
aadh;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;16.1
aadh;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;18.6
aadh;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;13.8
aadh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;13.2
aadh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;6.6
aadh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;11.1
aadh;slave;1000;FAMSA;CLUSTALO;mbed;38.3
aadh;slave;1000;FAMSA;CLUSTALO;parttree;42.9
aadh;slave;1000;FAMSA;CLUSTALO;famsadnd;50.6
aadh;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;39.7
aadh;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;43.3
aadh;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;49.2
aadh;slave;1000;FAMSA;FAMSA;mbed;45.6
aadh;slave;1000;FAMSA;FAMSA;parttree;35.1
aadh;slave;1000;FAMSA;FAMSA;famsadnd;35.1
aadh;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;42.9
aadh;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;39.2
aadh;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;42.6
annexin;slave;1000;CLUSTALO;CLUSTALO;mbed;100.0
annexin;slave;1000;CLUSTALO;CLUSTALO;parttree;100.0
annexin;slave;1000;CLUSTALO;CLUSTALO;famsadnd;100.0
annexin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;100.0
annexin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;99.7
annexin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;100.0
annexin;slave;1000;CLUSTALO;FAMSA;mbed;100.0
annexin;slave;1000;CLUSTALO;FAMSA;parttree;100.0
annexin;slave;1000;CLUSTALO;FAMSA;famsadnd;100.0
annexin;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;100.0
annexin;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;100.0
annexin;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;100.0
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;1.6
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;0.0
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;0.6
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.3
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.3
annexin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
annexin;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;0.0
annexin;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;0.9
annexin;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;0.0
annexin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;0.0
annexin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;23.6
annexin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
annexin;slave;1000;FAMSA;CLUSTALO;mbed;100.0
annexin;slave;1000;FAMSA;CLUSTALO;parttree;25.8
annexin;slave;1000;FAMSA;CLUSTALO;famsadnd;100.0
annexin;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;100.0
annexin;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;0.0
annexin;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;100.0
annexin;slave;1000;FAMSA;FAMSA;mbed;100.0
annexin;slave;1000;FAMSA;FAMSA;parttree;23.6
annexin;slave;1000;FAMSA;FAMSA;famsadnd;100.0
annexin;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;100.0
annexin;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;47.8
annexin;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;100.0
serpin;slave;1000;CLUSTALO;CLUSTALO;mbed;64.8
serpin;slave;1000;CLUSTALO;CLUSTALO;parttree;59.0
serpin;slave;1000;CLUSTALO;CLUSTALO;famsadnd;66.6
serpin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;35.2
serpin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;47.7
serpin;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;54.0
serpin;slave;1000;CLUSTALO;FAMSA;mbed;69.1
serpin;slave;1000;CLUSTALO;FAMSA;parttree;65.1
serpin;slave;1000;CLUSTALO;FAMSA;famsadnd;76.6
serpin;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;46.2
serpin;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;40.7
serpin;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;58.0
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;29.1
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;36.7
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;31.9
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;27.1
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;33.4
serpin;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;25.4
serpin;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;55.5
serpin;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;60.1
serpin;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;60.8
serpin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;18.3
serpin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;17.8
serpin;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;20.6
serpin;slave;1000;FAMSA;CLUSTALO;mbed;61.3
serpin;slave;1000;FAMSA;CLUSTALO;parttree;51.8
serpin;slave;1000;FAMSA;CLUSTALO;famsadnd;65.3
serpin;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;45.0
serpin;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;35.7
serpin;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;49.7
serpin;slave;1000;FAMSA;FAMSA;mbed;67.1
serpin;slave;1000;FAMSA;FAMSA;parttree;74.4
serpin;slave;1000;FAMSA;FAMSA;famsadnd;75.9
serpin;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;48.7
serpin;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;46.7
serpin;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;48.0
cytb;slave;1000;CLUSTALO;CLUSTALO;mbed;31.5
cytb;slave;1000;CLUSTALO;CLUSTALO;parttree;38.0
cytb;slave;1000;CLUSTALO;CLUSTALO;famsadnd;34.8
cytb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;27.2
cytb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;22.8
cytb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;32.6
cytb;slave;1000;CLUSTALO;FAMSA;mbed;40.2
cytb;slave;1000;CLUSTALO;FAMSA;parttree;42.4
cytb;slave;1000;CLUSTALO;FAMSA;famsadnd;46.7
cytb;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;17.4
cytb;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;33.7
cytb;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;31.5
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;27.2
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;5.4
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;21.7
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;17.4
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.0
cytb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
cytb;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;39.1
cytb;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;39.1
cytb;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;29.3
cytb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;1.1
cytb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;13.0
cytb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;8.7
cytb;slave;1000;FAMSA;CLUSTALO;mbed;0.0
cytb;slave;1000;FAMSA;CLUSTALO;parttree;29.3
cytb;slave;1000;FAMSA;CLUSTALO;famsadnd;50.0
cytb;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;23.9
cytb;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;35.9
cytb;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;29.3
cytb;slave;1000;FAMSA;FAMSA;mbed;53.3
cytb;slave;1000;FAMSA;FAMSA;parttree;43.5
cytb;slave;1000;FAMSA;FAMSA;famsadnd;46.7
cytb;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;30.4
cytb;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;30.4
cytb;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;21.7
asp;slave;1000;CLUSTALO;CLUSTALO;mbed;45.5
asp;slave;1000;CLUSTALO;CLUSTALO;parttree;32.9
asp;slave;1000;CLUSTALO;CLUSTALO;famsadnd;54.0
asp;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;22.5
asp;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;19.5
asp;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;25.9
asp;slave;1000;CLUSTALO;FAMSA;mbed;54.0
asp;slave;1000;CLUSTALO;FAMSA;parttree;44.1
asp;slave;1000;CLUSTALO;FAMSA;famsadnd;63.6
asp;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;26.7
asp;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;23.0
asp;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;44.4
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;21.4
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;20.6
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;16.3
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;4.3
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;2.4
asp;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;2.7
asp;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;10.7
asp;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;21.7
asp;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;15.8
asp;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;15.2
asp;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;8.0
asp;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;7.8
asp;slave;1000;FAMSA;CLUSTALO;mbed;23.5
asp;slave;1000;FAMSA;CLUSTALO;parttree;19.3
asp;slave;1000;FAMSA;CLUSTALO;famsadnd;29.4
asp;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;15.5
asp;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;17.6
asp;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;20.3
asp;slave;1000;FAMSA;FAMSA;mbed;4.0
asp;slave;1000;FAMSA;FAMSA;parttree;28.6
asp;slave;1000;FAMSA;FAMSA;famsadnd;52.4
asp;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;17.4
asp;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;7.2
asp;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;27.5
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO;mbed;91.4
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO;parttree;88.3
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO;famsadnd;93.2
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;90.6
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;92.9
oxidored_q6;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;94.7
oxidored_q6;slave;1000;CLUSTALO;FAMSA;mbed;91.4
oxidored_q6;slave;1000;CLUSTALO;FAMSA;parttree;82.7
oxidored_q6;slave;1000;CLUSTALO;FAMSA;famsadnd;93.6
oxidored_q6;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;93.2
oxidored_q6;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;92.5
oxidored_q6;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;95.9
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;20.3
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;58.6
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;49.2
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;17.3
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;38.7
oxidored_q6;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;33.5
oxidored_q6;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;15.8
oxidored_q6;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;16.9
oxidored_q6;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;20.7
oxidored_q6;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;21.1
oxidored_q6;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;6.8
oxidored_q6;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;16.9
oxidored_q6;slave;1000;FAMSA;CLUSTALO;mbed;88.7
oxidored_q6;slave;1000;FAMSA;CLUSTALO;parttree;89.8
oxidored_q6;slave;1000;FAMSA;CLUSTALO;famsadnd;92.1
oxidored_q6;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;88.7
oxidored_q6;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;89.8
oxidored_q6;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;86.5
oxidored_q6;slave;1000;FAMSA;FAMSA;mbed;89.8
oxidored_q6;slave;1000;FAMSA;FAMSA;parttree;82.3
oxidored_q6;slave;1000;FAMSA;FAMSA;famsadnd;90.2
oxidored_q6;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;89.8
oxidored_q6;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;91.7
oxidored_q6;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;86.8
hpr;slave;1000;CLUSTALO;CLUSTALO;mbed;100.0
hpr;slave;1000;CLUSTALO;CLUSTALO;parttree;94.3
hpr;slave;1000;CLUSTALO;CLUSTALO;famsadnd;96.6
hpr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;71.6
hpr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;56.8
hpr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;77.3
hpr;slave;1000;CLUSTALO;FAMSA;mbed;98.9
hpr;slave;1000;CLUSTALO;FAMSA;parttree;89.8
hpr;slave;1000;CLUSTALO;FAMSA;famsadnd;96.6
hpr;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;97.7
hpr;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;94.3
hpr;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;100.0
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;85.2
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;94.3
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;94.3
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;34.1
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;55.7
hpr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;51.1
hpr;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;84.1
hpr;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;88.6
hpr;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;80.7
hpr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;93.2
hpr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;71.6
hpr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;78.4
hpr;slave;1000;FAMSA;CLUSTALO;mbed;100.0
hpr;slave;1000;FAMSA;CLUSTALO;parttree;98.9
hpr;slave;1000;FAMSA;CLUSTALO;famsadnd;100.0
hpr;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;85.2
hpr;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;37.5
hpr;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;78.4
hpr;slave;1000;FAMSA;FAMSA;mbed;100.0
hpr;slave;1000;FAMSA;FAMSA;parttree;95.5
hpr;slave;1000;FAMSA;FAMSA;famsadnd;100.0
hpr;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;100.0
hpr;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;93.2
hpr;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;100.0
hormone_rec;slave;1000;CLUSTALO;CLUSTALO;mbed;43.8
hormone_rec;slave;1000;CLUSTALO;CLUSTALO;parttree;32.7
hormone_rec;slave;1000;CLUSTALO;CLUSTALO;famsadnd;44.1
hormone_rec;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;30.6
hormone_rec;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;6.0
hormone_rec;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;39.5
hormone_rec;slave;1000;CLUSTALO;FAMSA;mbed;38.8
hormone_rec;slave;1000;CLUSTALO;FAMSA;parttree;24.6
hormone_rec;slave;1000;CLUSTALO;FAMSA;famsadnd;37.4
hormone_rec;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;29.9
hormone_rec;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;24.6
hormone_rec;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;47.3
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;29.5
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;12.8
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;28.8
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;14.2
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;9.3
hormone_rec;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;13.9
hormone_rec;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;22.8
hormone_rec;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;0.4
hormone_rec;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;10.7
hormone_rec;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;16.0
hormone_rec;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;13.9
hormone_rec;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;11.0
hormone_rec;slave;1000;FAMSA;CLUSTALO;mbed;46.6
hormone_rec;slave;1000;FAMSA;CLUSTALO;parttree;43.1
hormone_rec;slave;1000;FAMSA;CLUSTALO;famsadnd;48.8
hormone_rec;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;30.6
hormone_rec;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;23.5
hormone_rec;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;34.2
hormone_rec;slave;1000;FAMSA;FAMSA;mbed;28.8
hormone_rec;slave;1000;FAMSA;FAMSA;parttree;32.7
hormone_rec;slave;1000;FAMSA;FAMSA;famsadnd;39.9
hormone_rec;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;43.4
hormone_rec;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;42.0
hormone_rec;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;48.0
hr;slave;1000;CLUSTALO;CLUSTALO;mbed;93.7
hr;slave;1000;CLUSTALO;CLUSTALO;parttree;91.1
hr;slave;1000;CLUSTALO;CLUSTALO;famsadnd;93.7
hr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;83.5
hr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;82.3
hr;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;82.3
hr;slave;1000;CLUSTALO;FAMSA;mbed;54.4
hr;slave;1000;CLUSTALO;FAMSA;parttree;63.3
hr;slave;1000;CLUSTALO;FAMSA;famsadnd;69.6
hr;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;84.8
hr;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;87.3
hr;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;97.5
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;92.4
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;91.1
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;81.0
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;73.4
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;74.7
hr;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;49.4
hr;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;70.9
hr;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;68.4
hr;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;51.9
hr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;89.9
hr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;89.9
hr;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;92.4
hr;slave;1000;FAMSA;CLUSTALO;mbed;98.7
hr;slave;1000;FAMSA;CLUSTALO;parttree;97.5
hr;slave;1000;FAMSA;CLUSTALO;famsadnd;97.5
hr;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;92.4
hr;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;84.8
hr;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;87.3
hr;slave;1000;FAMSA;FAMSA;mbed;74.7
hr;slave;1000;FAMSA;FAMSA;parttree;75.9
hr;slave;1000;FAMSA;FAMSA;famsadnd;73.4
hr;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;98.7
hr;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;97.5
hr;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;100.0
